"ID","Type","System","Difficulty","File","Line","Content","Status","AssignedDate","CompletedDate","Notes"
"ISSUE-749","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16586","LOG_DEBUG('spells.aura', 'ProcDamageAndSpell: casting spell id {} (triggered by {} aura of spell {})', spellInfo->Id, isVictim ? 'a victim's' : 'an attacker's', triggeredByAura->GetId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-750","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16591","LOG_DEBUG('spells.aura', 'ProcDamageAndSpell: casting spell id {} (triggered by {} aura of spell {})', spellInfo->Id, (isVictim ? 'a victim's' : 'an attacker's'), triggeredByAura->GetId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-751","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16598","LOG_DEBUG('spells.aura', 'ProcDamageAndSpell: casting mending (triggered by {} dummy aura of spell {})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-752","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16609","LOG_DEBUG('spells.aura', 'ProcDamageAndSpell: casting mending (triggered by {} dummy aura of spell {})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-753","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16617","LOG_DEBUG('spells.aura', 'ProcDamageAndSpell: casting spell {} (triggered with value by {} aura of spell {})', spellInfo->Id, (isVictim ? 'a victim's' : 'an attacker's'), triggeredByAura->GetId());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-754","HACK","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","16690","if (procSpellInfo && procSpellInfo->Id == 20647) // hack for warriors execute, both dummy and damage spell are affected by ignore aurastate aura","COMPLETED","","2025-12-02",""
"ISSUE-755","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","17830","LOG_DEBUG('spells.aura', 'Unit::HandleAuraRaidProcFromChargeWithValue, received not handled spell: {}', spellProto->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-756","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","18138","LOG_DEBUG('entities.unit', 'SET DeathState::JustDied');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-757","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","18163","LOG_DEBUG('entities.unit', 'We are dead, losing {} percent durability', sWorld->getRate(RATE_DURABILITY_LOSS_ON_DEATH) / 100.0f);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-758","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","18182","LOG_DEBUG('entities.unit', 'DealDamageNotPlayer');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-759","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","18231","/// @todo: do instance binding anyway if the charmer/owner is offline","COMPLETED","","2025-12-02",""
"ISSUE-760","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","18623","LOG_DEBUG('entities.unit', 'SetCharmedBy: charmer {} ({}), charmed {} ({}), type {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-761","TODO","Other","HIGH","src\server\game\Entities\Unit\Unit.cpp","18653","//  CombatStop(); /// @todo: CombatStop(true) may cause crash (interrupt spells)","COMPLETED","","2025-12-02",""
"ISSUE-762","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","19660","LOG_DEBUG('vehicles', 'EnterVehicle: {} leave vehicle {} seat {} and enter {}.', GetEntry(), m_vehicle->GetBase()->GetEntry(), GetTransSeat(), seatId);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-763","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","19668","LOG_DEBUG('vehicles', 'EnterVehicle: {} exit {} and enter {}.', GetEntry(), m_vehicle->GetBase()->GetEntry(), vehicle->GetBase()->GetEntry());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-764","HACK","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","19822","// xinef: hack for flameleviathan seat vehicle","COMPLETED","","2025-12-02",""
"ISSUE-765","HACK","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","19864","// xinef: ugly hack, no appripriate hook later to cast spell","COMPLETED","","2025-12-02",""
"ISSUE-766","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20075","//LOG_DEBUG('entities.unit', 'WORLD: Send SMSG_THREAT_UPDATE Message');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-767","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20095","LOG_DEBUG('entities.unit', 'WORLD: Send SMSG_HIGHEST_THREAT_UPDATE Message');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-768","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20112","LOG_DEBUG('entities.unit', 'WORLD: Send SMSG_THREAT_CLEAR Message');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-769","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20120","LOG_DEBUG('entities.unit', 'WORLD: Send SMSG_THREAT_REMOVE Message');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-770","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20225","void Unit::OutDebugInfo() const","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-771","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20227","LOG_ERROR('entities.unit', 'Unit::OutDebugInfo');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-772","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","20528","/// @todo figure out under what conditions creature will move towards object instead of facing it where it currently is.","COMPLETED","","2025-12-02",""
"ISSUE-773","FIXME","Other","LOW","src\server\game\Entities\Unit\Unit.cpp","20880","// FIXME: Some values at server stored in float format but must be sent to client in uint32 format","COMPLETED","","2025-12-02",""
"ISSUE-774","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","21444","std::string Unit::GetDebugInfo() const","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-775","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.cpp","21447","sstr << WorldObject::GetDebugInfo() << '\n'","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-776","HACK","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","299","SPELL_HACK_AND_SLASH         = 66923","COMPLETED","","2025-12-02",""
"ISSUE-777","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","491","MeleeHitOutcome hitOutCome;  /// @todo: remove this field (need use TargetState)","COMPLETED","","2025-12-02",""
"ISSUE-778","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","698","void SetUInt32Value(uint16 index, uint32 value); /// @todo: move this in Object class or move GetUInt32value here but keep consistency","COMPLETED","","2025-12-02",""
"ISSUE-779","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","718","/// @todo: move this in Object ckass as others casting pointers","COMPLETED","","2025-12-02",""
"ISSUE-780","TODO","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","873","void setAttackTimer(WeaponAttackType type, int32 time) { m_attackTimer[type] = time; }  /// @todo - Look to convert to std::chrono","COMPLETED","","2025-12-02",""
"ISSUE-781","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","2049","// Debug","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-782","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","2050","void OutDebugInfo() const;","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-783","BUG","Other","MEDIUM","src\server\game\Entities\Unit\Unit.h","2051","std::string GetDebugInfo() const override;","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-784","HACK","Other","MEDIUM","src\server\game\Entities\Unit\UnitDefines.h","223","UNIT_STATE_IGNORE_ANTISPEEDHACK     = UNIT_STATE_FLEEING | UNIT_STATE_CONFUSED | UNIT_STATE_CHARGING | UNIT_STATE_DISTRACTED | UNIT_STATE_POSSESSED,","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-785","BUG","Other","MEDIUM","src\server\game\Entities\Unit\UnitDefines.h","310","UNIT_FLAG2_ALLOW_CHEAT_SPELLS           = 0x00040000,       // Allows casting spells with AttributesEx7 & SPELL_ATTR7_DEBUG_SPELL","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-786","TODO","Other","MEDIUM","src\server\game\Entities\Unit\UnitDefines.h","401","/// @todo: Check if PITCH_UP and PITCH_DOWN really belong here..","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-787","TODO","Other","MEDIUM","src\server\game\Entities\Unit\UnitDefines.h","413","/// @todo if needed: add more flags to this masks that are exclusive to players","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-788","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","111","LOG_DEBUG('vehicles', 'Vehicle::Uninstall {}', _me->GetGUID().ToString());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-789","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","122","LOG_DEBUG('vehicles', 'Vehicle::Reset: {}', _me->GetGUID().ToString());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-790","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","206","LOG_DEBUG('vehicles', 'Vehicle::RemoveAllPassengers. {}', _me->GetGUID().ToString());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-791","HACK","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","214","// Even in 'hacky' cases, there should at least be VEHICLE_SPELL_RIDE_HARDCODED on us.","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-792","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","284","LOG_DEBUG('vehicles', 'Vehicle: Installing accessory entry {} on vehicle entry {} (seat:{})', entry, GetCreatureEntry(), seatId);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-793","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","323","LOG_DEBUG('vehicles', 'Passenger {}, attempting to board vehicle {} during uninstall! SeatId: {}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-794","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","361","LOG_DEBUG('vehicles', 'Unit {} enter vehicle entry {} id {} ({}) seat {}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-795","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","410","// If not, let's log some debug info.","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-796","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","479","LOG_DEBUG('vehicles', 'Unit {} exit vehicle entry {} id {} ({}) seat {}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-797","BUG","Other","MEDIUM","src\server\game\Entities\Vehicle\Vehicle.cpp","546","LOG_DEBUG('vehicles', 'Vehicle::Dismiss {}', _me->GetGUID().ToString());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-798","TODO","Other","MEDIUM","src\server\game\Events\GameEventMgr.cpp","936","uint32 eventEntry = fields[1].Get<uint32>(); /// @todo: Change to uint8","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-799","BUG","Other","MEDIUM","src\server\game\Events\GameEventMgr.cpp","1243","LOG_DEBUG('gameevent', 'Next game event check in {} seconds.', nextEventDelay + 1);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-800","BUG","Other","MEDIUM","src\server\game\Events\GameEventMgr.cpp","1249","LOG_DEBUG('gameevent', 'GameEvent {} \'{}\' removed.', eventId, _gameEvent[eventId].Description);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-801","BUG","Other","MEDIUM","src\server\game\Events\GameEventMgr.cpp","1276","LOG_DEBUG('gameevent', 'GameEvent {} \'{}\' started.', eventId, _gameEvent[eventId].Description);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-802","TODO","Other","MEDIUM","src\server\game\Events\GameEventMgr.cpp","1410","//TODO: find out when it is add to map","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-803","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","201","std::string ScriptInfo::GetDebugInfo() const","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-804","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","912","LOG_DEBUG/*ERROR*/('sql.sql', 'Creature (Entry: {}) has temporary aura (spell {}) in `auras` field in `creature_template_addon`.', entry, spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-805","HACK","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","951","// Hack for modules","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-806","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","1132","LOG_DEBUG('sql.sql', 'Creature (Entry: {}) has zero total chance for all models in creature_template_model. Setting all to 1.0.', cInfo->Entry);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-807","HACK","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","1242","// Hack for modules","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-808","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","1352","LOG_DEBUG/*ERROR*/('sql.sql', 'Creature (Entry: {}) has temporary aura (spell {}) in `auras` field in `creature_template_addon`.', guid, spellInfo->Id);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-809","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","1931","LOG_DEBUG('entities.player', 'ShapeshiftForm {} with RaceID ({}) have no shapeshift model data defined, using fallback data.', form, player->getRace());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-810","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","2561","LOG_DEBUG('maps', 'AddGOData: spawnId {} entry {} map {} x {} y {} z {} o {}', spawnId, entry, mapId, x, y, z, o);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-811","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","3054","LOG_DEBUG('sql.sql', 'Item (Entry: {}) does not exist in item.dbc! (not correct id?).', entry);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-812","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","3800","LOG_DEBUG('sql.sql', 'Unused (> MaxPlayerLevel in worldserver.conf) level {} in `pet_levelstats` table, ignoring.', current_level);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-813","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","4367","LOG_DEBUG('sql.sql', 'Unused (> MaxPlayerLevel in worldserver.conf) level {} in `player_class_stats` table, ignoring.', current_level);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-814","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","4501","LOG_DEBUG('sql.sql', 'Unused (> MaxPlayerLevel in worldserver.conf) level {} in `player_xp_for_levels` table, ignoring.', current_level);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-815","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","9882","LOG_DEBUG('misc', 'BroadcastText (Id: {}) in table `broadcast_text` has SoundEntriesId {} but sound does not exist.', bct.Id, bct.SoundEntriesId);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-816","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","9889","LOG_DEBUG('misc', 'BroadcastText (Id: {}) in table `broadcast_text` using Language {} but Language does not exist.', bct.Id, bct.LanguageID);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-817","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","9897","LOG_DEBUG('misc', 'BroadcastText (Id: {}) in table `broadcast_text` has EmoteId1 {} but emote does not exist.', bct.Id, bct.EmoteId1);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-818","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","9906","LOG_DEBUG('misc', 'BroadcastText (Id: {}) in table `broadcast_text` has EmoteId2 {} but emote does not exist.', bct.Id, bct.EmoteId2);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-819","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.cpp","9915","LOG_DEBUG('misc', 'BroadcastText (Id: {}) in table `broadcast_text` has EmoteId3 {} but emote does not exist.', bct.Id, bct.EmoteId3);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-820","BUG","Other","MEDIUM","src\server\game\Globals\ObjectMgr.h","382","[[nodiscard]] std::string GetDebugInfo() const;","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-821","TODO","Other","MEDIUM","src\server\game\Grids\Notifiers\GridNotifiers.cpp","198","// @todo: Might not need this check anymore","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
"ISSUE-822","TODO","Other","MEDIUM","src\server\game\Grids\GridObjectLoader.cpp","122","//TODO: Check if that script has the correct logic. Do we really need to summons something before deleting?","COMPLETED","","2025-12-03","Other system: Documentation improvement/Code clarification"
